Latitude,Longitude,Species,Count,Date
21.60025709,-157.8838045,"Common Myna (1) 2021-12-26, Java Sparrow (1) 2021-12-26, Pacific Golden-Plover (1) 2021-12-26, Red Junglefowl (1) 2021-12-26, Western Cattle Egret (1) 2021-12-26, Zebra Dove",1,2021-12-26
21.61068763,-158.1155795,"Brown Booby (4) 2023-09-05, Brown Noddy (2) 2023-09-05, Laysan Albatross (1) 2021-08-04, Sooty Tern (2) 2023-09-05, Wedge-tailed Shearwater",4,2023-09-05
21.2557523,-157.7129587,"Great Frigatebird (1) 2019-06-04, Red-footed Booby (1) 2019-06-04, Red-vented Bulbul (2) 2019-06-08, Spotted Dove (1) 2019-06-04, Wandering Tattler (1) 2019-06-08, Wedge-tailed Shearwater (1) 2019-06-04, White Tern",1,2019-06-08
21.26743861,-158.1272861,"Brown Booby (1) 2022-03-26, Brown Noddy (1) 2020-03-26, Red-footed Booby (1) 2022-03-26, Sooty Shearwater (1) 2020-03-26, Sooty Tern (1) 2020-03-26, Wedge-tailed Shearwater (1) 2020-03-26, White Tern",2,2022-03-26
21.26463666,-157.6936077,"Brown Booby (1) 2023-04-07, Brown Noddy (2) 2023-04-07, Great Frigatebird (1) 2023-04-07, Red-footed Booby (2) 2023-04-07, Red-tailed Tropicbird (2) 2023-04-07, Sooty Tern (1) 2023-04-07, Wedge-tailed Shearwater",1,2023-04-07
21.28389558,-157.8572935,"Black Noddy (8) 2019-03-31, Brown Booby (9) 2023-10-24, Brown Noddy (1) 2023-10-24, Red-footed Booby (8) 2019-03-31, Sooty Tern (8) 2019-03-31, Wedge-tailed Shearwater (8) 2019-03-31, White Tern",9,2023-10-24
21.31045365,-157.7799642,"Chestnut Munia (1) 2021-08-21, Common Myna (1) 2022-12-19, Common Waxbill (2) 2022-12-19, Red-billed Leiothrix (1) 2021-08-21, Rose-ringed Parakeet (1) 2022-12-19, Scaly-breasted Munia (1) 2021-08-21, Zebra Dove",1,2022-12-19
21.32028696,-157.8955766,"Black-crowned Night Heron (2) 2020-07-09, Black-necked Stilt (1) 2022-09-09, Brown Booby (1) 2019-10-13, Pacific Golden-Plover (1) 2022-09-09, Ruddy Turnstone (1) 2022-09-09, Sooty Tern (1) 2022-11-23, Western Cattle Egret",1,2020-03-01
21.33053177,-158.0979871,"Common Myna (1) 2023-09-14, Common Waxbill (1) 2023-09-14, Pacific Golden-Plover (1) 2023-09-14, Red Avadavat (1) 2023-09-14, Red-crested Cardinal (1) 2023-09-14, Saffron Finch (2) 2023-09-14, Western Cattle Egret",1,2023-09-14
21.32925687,-157.8858677,"Common Myna (4) 2023-10-19, House Sparrow (1) 2019-10-30, Red-vented Bulbul (1) 2023-10-19, Spotted Dove (1) 2019-10-30, Warbling White-eye (1) 2019-10-30, Western Cattle Egret (2) 2021-11-10, Zebra Dove",2,2023-10-19
21.32919267,-157.8762265,"House Sparrow (1) 2021-07-07, Java Sparrow (1) 2019-03-01, Red-crested Cardinal (1) 2022-02-22, Red-vented Bulbul (1) 2021-07-07, Rose-ringed Parakeet (1) 2022-02-22, Spotted Dove (1) 2021-07-07, Zebra Dove",1,2019-03-01
21.34692989,-157.8278767,"Common Myna (1) 2024-02-19, Common Waxbill (1) 2024-02-19, Feral Mallard (1) 2024-02-19, Oahu Amakihi (1) 2021-04-20, Pacific Golden-Plover (1) 2024-02-19, Red-billed Leiothrix",1,2021-04-20
21.3462285,-157.7314553,"Common Myna (1) 2022-05-30, Red-vented Bulbul (1) 2022-05-30, Red-whiskered Bulbul (1) 2022-05-30, Rock Pigeon (1) 2022-05-30, Spotted Dove (1) 2022-05-30, Western Cattle Egret (1) 2022-05-30, Zebra Dove",1,2022-05-30
21.35568903,-157.7892333,"Apapane (1) 2021-12-25, Japanese Bush Warbler (1) 2021-07-11, Red-billed Leiothrix (1) 2021-12-25, Red-vented Bulbul (1) 2021-12-25, Warbling White-eye (1) 2021-12-25, White-rumped Shama (1) 2021-12-25, White-tailed Tropicbird",1,2021-07-26
21.37382471,-157.7987286,"Chestnut Munia (2) 2021-05-13, Common Myna (2) 2021-05-13, Common Waxbill (1) 2019-04-01, Pacific Golden-Plover (1) 2019-04-01, Red-crested Cardinal (2) 2021-05-13, Red-vented Bulbul (2) 2021-05-13, White-rumped Shama",1,2019-04-01
21.38435756,-158.0301355,"Common Myna (2) 2023-03-29, Pacific Golden-Plover (1) 2019-03-28, Red-vented Bulbul (2) 2023-03-29, Rose-ringed Parakeet (1) 2019-03-28, Spotted Dove (1) 2019-03-28, Western Cattle Egret (3) 2023-03-29, Zebra Dove",1,2019-03-28
21.38430155,-158.0204901,"Common Myna (1) 2019-08-13, Common Waxbill (1) 2019-08-13, House Finch (1) 2019-08-13, Saffron Finch (1) 2019-08-13, Spotted Dove (1) 2019-08-13, Warbling White-eye (1) 2019-08-13, Zebra Dove",1,2019-08-13
21.3841304,-157.9915541,"Common Myna (2) 2023-01-02, Northern Cardinal (2) 2023-01-02, Red-crested Cardinal (2) 2023-01-02, Red-vented Bulbul (2) 2023-01-02, Spotted Dove (2) 2023-01-02, White-rumped Shama (2) 2023-01-02, Zebra Dove",2,2023-01-02
21.40995752,-157.7984331,"Common Myna (1) 2023-07-10, Red Junglefowl (1) 2023-07-10, Rock Pigeon (1) 2023-07-10, Saffron Finch (1) 2023-07-10, Spotted Dove (1) 2023-07-10, Warbling White-eye (1) 2023-07-10, Western Cattle Egret",1,2023-07-10
21.42900107,-157.943003,"Chinese Hwamei (1) 2019-01-06, Common Waxbill (1) 2019-02-09, Oahu Amakihi (1) 2019-02-09, Red-billed Leiothrix (1) 2020-02-03, Red-crowned Parrot (1) 2019-01-06, Warbling White-eye (1) 2022-05-29, White-rumped Shama",1,2019-01-06
21.44602052,-157.7884888,"Black-necked Stilt (1) 2022-01-07, Common Waxbill (1) 2022-01-07, House Finch (1) 2022-01-07, Pacific Golden-Plover (1) 2022-01-07, Ruddy Turnstone (1) 2022-01-07, Saffron Finch (1) 2022-01-07, Western Cattle Egret",2,2024-01-21
21.47486468,-158.0584927,"Chestnut Munia (2) 2021-11-30, Common Myna (2) 2021-11-30, Common Waxbill (2) 2021-11-30, Red-crested Cardinal (2) 2021-11-30, Scaly-breasted Munia (2) 2021-11-30, White-rumped Shama (2) 2021-11-30, Zebra Dove",2,2021-11-30
21.4934474,-158.1549044,"Common Myna (1) 2022-02-26, Common Waxbill (1) 2022-02-26, Spotted Dove (1) 2022-02-26, Warbling White-eye (1) 2022-02-26, White-rumped Shama (1) 2022-02-26, Yellow-fronted Canary (1) 2022-02-26, Zebra Dove",1,2022-02-26
21.50069675,-157.8556068,"Common Myna (3) 2023-03-29, Indian Peafowl (1) 2020-12-08, Red-crested Cardinal (1) 2020-11-29, Red-whiskered Bulbul (2) 2020-12-08, Spotted Dove (1) 2020-12-08, Western Cattle Egret (1) 2023-03-29, White-rumped Shama",1,2020-12-08
21.52772915,-157.8457404,"Common Myna (1) 2019-07-08, Common Waxbill (1) 2019-07-08, Red-crested Cardinal (1) 2019-07-08, Rock Pigeon (1) 2019-07-08, Scaly-breasted Munia (1) 2019-07-08, Western Cattle Egret (1) 2019-07-08, Zebra Dove",1,2019-07-08
21.5387645,-158.1836095,"Japanese Bush Warbler (1) 2022-06-10, Kalij Pheasant (1) 2022-06-10, Red-billed Leiothrix (1) 2022-06-10, Red-crested Cardinal (1) 2022-06-10, Red-vented Bulbul (1) 2022-06-10, Warbling White-eye (1) 2022-06-10, White-rumped Shama",1,2022-06-10
21.55669315,-158.1545341,"Indian Peafowl (1) 2021-10-26, Java Sparrow (1) 2021-10-26, Kalij Pheasant (1) 2021-10-26, Pacific Golden-Plover (1) 2021-10-26, Spotted Dove (1) 2021-10-26, Western Cattle Egret (1) 2021-10-26, Zebra Dove",1,2021-10-26
21.5566429,-158.1448775,"Common Myna (1) 2022-07-24, Gray Francolin (1) 2022-07-24, Indian Peafowl (1) 2022-07-24, Red-crested Cardinal (1) 2022-07-24, Red-vented Bulbul (1) 2022-07-24, Spotted Dove (1) 2022-07-24, Warbling White-eye",1,2022-07-24
21.57309332,-157.874355,"Common Waxbill (1) 2021-02-19, Red-crested Cardinal (1) 2022-06-16, Red-vented Bulbul (1) 2022-06-16, Red-whiskered Bulbul (1) 2022-06-16, Spotted Dove (1) 2022-06-16, White-rumped Shama (2) 2022-06-16, Zebra Dove",1,2022-06-16
21.59251619,-158.0963716,"Common Gallinule (1) 2021-08-12, Common Myna (1) 2022-10-08, Gray Francolin (2) 2019-04-30, House Sparrow (1) 2022-10-08, Saffron Finch (2) 2021-07-19, Western Cattle Egret (3) 2022-11-24, Zebra Dove",1,2022-10-08
21.63736006,-158.038117,"Blue-crowned Parakeet (1) 2022-11-15, Common Gallinule (1) 2022-06-22, Common Myna (1) 2022-06-22, Feral Mallard (1) 2022-06-22, Oahu Amakihi (1) 2019-08-29, Red-vented Bulbul (1) 2019-08-28, Rock Pigeon",1,2022-06-22
21.65564299,-158.07665,"Black Noddy (1) 2019-04-06, Brown Booby (1) 2019-04-06, Brown Noddy (1) 2019-04-06, Red-footed Booby (1) 2019-04-06, Sooty Shearwater (1) 2019-04-06, Sooty Tern (1) 2019-04-06, Wedge-tailed Shearwater",1,2019-04-06
21.66446026,-158.0379369,"Common Myna (1) 2024-01-12, Red-vented Bulbul (1) 2023-06-23, Red-whiskered Bulbul (2) 2024-01-12, Saffron Finch (1) 2023-06-23, Warbling White-eye (1) 2024-01-12, White-rumped Shama (1) 2023-06-23, Zebra Dove",1,2024-01-12
21.70012441,-157.960367,"Chestnut Munia (1) 2021-07-13, Common Myna (1) 2021-07-13, Hawaiian Coot (1) 2021-07-13, Red Junglefowl (1) 2021-07-13, Red-vented Bulbul (1) 2021-07-13, Spotted Dove (1) 2021-07-13, Zebra Dove",1,2021-07-13
21.71836629,-157.9892389,"Chestnut Munia (1) 2023-04-22, Common Myna (1) 2023-04-22, Pacific Golden-Plover (1) 2023-04-22, Red Junglefowl (1) 2023-04-22, Western Cattle Egret (1) 2023-04-22, White-rumped Shama (1) 2023-04-22, Zebra Dove",1,2023-04-22
21.28247517,-157.6645359,"Common Myna (1) 2019-04-26, Common Waxbill (1) 2019-04-26, Red-crested Cardinal (1) 2019-04-26, Rock Pigeon (1) 2019-04-26, Sooty Tern (1) 2019-04-26, Wandering Tattler (1) 2019-04-26, Western Cattle Egret (1) 2019-04-26, Zebra Dove",1,2019-04-26
21.32858968,-157.7894559,"Common Myna (1) 2023-09-17, Common Waxbill (1) 2023-09-17, Red-billed Leiothrix (2) 2023-09-17, Red-vented Bulbul (1) 2023-09-17, Scaly-breasted Munia (1) 2023-09-17, Warbling White-eye (1) 2023-09-17, White-rumped Shama (1) 2019-02-25, Zebra Dove",1,2023-09-17
21.34719498,-157.8664462,"Common Myna (1) 2024-02-17, House Finch (1) 2024-02-17, Pacific Golden-Plover (1) 2021-02-26, Red-crested Cardinal (1) 2021-02-26, Red-whiskered Bulbul (1) 2024-02-17, Scaly-breasted Munia (1) 2023-12-05, Spotted Dove (1) 2024-02-17, Zebra Dove",1,2024-02-17
21.34712954,-157.8568037,"Common Waxbill (1) 2021-11-06, Red-vented Bulbul (1) 2021-11-06, Red-whiskered Bulbul (1) 2021-02-25, Rose-ringed Parakeet (1) 2021-11-06, Spotted Dove (1) 2021-11-06, Warbling White-eye (3) 2021-11-06, Yellow-fronted Canary (1) 2021-11-06, Zebra Dove",2,2021-11-06
21.37532359,-158.0301951,"Common Myna (2) 2022-08-29, Common Waxbill (1) 2022-08-29, Feral Mallard (1) 2022-08-29, Pacific Golden-Plover (1) 2022-08-29, Spotted Dove (1) 2022-08-29, Western Cattle Egret (1) 2022-08-29, White-rumped Shama (1) 2020-01-06, Zebra Dove",1,2020-01-06
21.37526772,-158.0205503,"Common Myna (2) 2023-05-15, House Finch (1) 2023-05-15, House Sparrow (1) 2023-05-15, Red Junglefowl (1) 2021-05-23, Red-crested Cardinal (1) 2023-05-15, Spotted Dove (1) 2023-05-15, Western Cattle Egret (2) 2023-05-15, Zebra Dove",1,2023-05-15
21.38326325,-157.8565231,"Common Waxbill (1) 2022-01-26, Northern Cardinal (1) 2022-01-26, Red-billed Leiothrix (1) 2022-01-26, Red-crested Cardinal (1) 2022-01-26, Red-vented Bulbul (1) 2022-01-26, Red-whiskered Bulbul (1) 2022-01-26, Warbling White-eye (1) 2022-01-26, White-rumped Shama",1,2022-01-26
21.41105454,-157.9624271,"Common Myna (1) 2023-05-14, House Sparrow (1) 2023-05-14, Northern Cardinal (1) 2023-05-14, Pacific Golden-Plover (1) 2022-02-21, Red-vented Bulbul (1) 2023-05-14, Rock Pigeon (1) 2023-05-14, Rose-ringed Parakeet (1) 2023-05-14, Spotted Dove",1,2023-05-14
21.41919626,-157.8273002,"Common Myna (3) 2021-02-13, Java Sparrow (1) 2021-02-13, Northern Cardinal (1) 2021-02-13, Red-crested Cardinal (1) 2021-02-13, Red-vented Bulbul (1) 2019-05-16, Red-whiskered Bulbul (1) 2019-05-16, White-rumped Shama (2) 2021-02-13, Zebra Dove",2,2021-02-13
21.4191283,-157.8176531,"Common Myna (1) 2019-04-24, Red Junglefowl (1) 2019-04-24, Red-crested Cardinal (1) 2019-04-24, Red-vented Bulbul (1) 2019-04-24, Spotted Dove (1) 2019-04-24, Warbling White-eye (1) 2019-04-24, White-rumped Shama (1) 2019-04-24, Zebra Dove",1,2019-04-24
21.44841932,-158.1841152,"Common Myna (3) 2023-01-06, House Finch (1) 2019-07-20, House Sparrow (1) 2023-01-05, Red-crested Cardinal (2) 2023-01-06, Red-vented Bulbul (1) 2019-07-20, Rock Pigeon (1) 2023-01-06, Spotted Dove (1) 2023-01-05, Zebra Dove",3,2023-01-06
21.44748166,-158.0104187,"Common Myna (1) 2022-12-11, House Finch (1) 2022-12-11, Pacific Golden-Plover (2) 2022-12-11, Red-crested Cardinal (1) 2022-12-11, Red-vented Bulbul (1) 2022-12-11, Western Cattle Egret (1) 2022-12-11, White-rumped Shama (1) 2022-12-11, Zebra Dove",1,2022-12-11
21.45754657,-158.2033666,"Common Myna (3) 2023-11-20, House Sparrow (3) 2023-11-20, Java Sparrow (1) 2022-03-14, Red-crested Cardinal (2) 2023-11-20, Red-vented Bulbul (2) 2023-11-20, Saffron Finch (1) 2023-10-25, Spotted Dove (3) 2023-11-20, Zebra Dove",3,2023-11-20
21.4564003,-157.9910576,"Black-crowned Night Heron (1) 2023-04-08, Common Myna (1) 2022-05-07, Common Waxbill (1) 2022-05-07, House Finch (1) 2022-05-07, Peregrine Falcon (1) 2021-01-10, Red-crowned Parrot (3) 2022-05-07, Rose-ringed Parakeet (1) 2024-02-21, Warbling White-eye",1,2022-05-07
21.47353016,-157.8461681,"Chestnut Munia (1) 2019-04-19, Common Myna (1) 2021-07-12, Pacific Golden-Plover (1) 2019-04-19, Red-tailed Tropicbird (1) 2019-09-02, Red-whiskered Bulbul (1) 2019-04-19, Scaly-breasted Munia (1) 2019-09-09, Warbling White-eye (1) 2019-04-19, Western Cattle Egret",1,2021-07-12
21.48389771,-158.0584345,"Common Myna (2) 2021-12-07, House Finch (2) 2021-12-07, Pacific Golden-Plover (2) 2021-12-07, Saffron Finch (2) 2021-12-07, Spotted Dove (2) 2021-12-07, Warbling White-eye (2) 2021-12-07, Western Cattle Egret (2) 2021-12-07, Zebra Dove",2,2021-12-07
21.49309438,-158.0873344,"Common Myna (4) 2021-12-03, Gray Francolin (2) 2021-12-01, House Finch (4) 2021-12-03, Northern Cardinal (2) 2021-12-03, Pacific Golden-Plover (2) 2021-12-01, Red-crested Cardinal (2) 2021-12-03, Spotted Dove (4) 2021-12-03, Zebra Dove",4,2021-12-03
21.50289692,-158.2417364,"Brown Booby (1) 2022-01-31, Brown Noddy (1) 2022-01-31, Common Myna (1) 2022-01-31, Laysan Albatross (1) 2022-01-31, Red-crested Cardinal (1) 2022-01-31, Rock Pigeon (1) 2022-01-31, White Tern (1) 2022-01-31, Zebra Dove",1,2022-01-31
21.52843245,-157.95194,"Apapane (2) 2023-10-27, Common Waxbill (1) 2019-11-16, House Finch (1) 2023-10-27, Red-billed Leiothrix (1) 2019-11-16, Red-vented Bulbul (2) 2023-10-27, Red-whiskered Bulbul (1) 2019-11-16, Warbling White-eye (2) 2023-10-27, White-rumped Shama",1,2019-11-16
21.53899053,-158.2318919,"Common Myna (4) 2022-03-20, Red-crested Cardinal (4) 2022-03-20, Red-vented Bulbul (2) 2022-03-20, Sanderling (2) 2019-04-21, Spotted Dove (2) 2019-04-21, Wandering Tattler (6) 2022-03-20, Warbling White-eye (4) 2022-03-20, Zebra Dove",4,2022-03-20
21.54739872,-158.1063082,"Common Myna (2) 2023-03-29, House Sparrow (1) 2022-03-08, Pacific Golden-Plover (1) 2022-03-08, Red Junglefowl (1) 2022-03-08, Rock Pigeon (1) 2022-03-08, Saffron Finch (1) 2022-03-08, Spotted Dove (2) 2023-03-29, Zebra Dove",2,2023-03-29
21.56626529,-158.2703804,"Brown Booby (2) 2024-02-03, Common Myna (1) 2024-02-03, Erckel's Spurfowl (1) 2024-02-03, Laysan Albatross (1) 2024-02-03, Red-footed Booby (1) 2024-02-03, Red-vented Bulbul (1) 2024-02-03, Wandering Tattler (1) 2024-02-03, Wedge-tailed Shearwater",1,2024-02-03
21.58389233,-158.1736926,"Common Myna (2) 2023-02-18, Java Sparrow (1) 2023-02-18, Pacific Golden-Plover (1) 2022-11-04, Red-crested Cardinal (1) 2023-02-18, Red-whiskered Bulbul (1) 2023-02-18, Ruddy Turnstone (1) 2022-11-04, Saffron Finch (1) 2022-11-04, Zebra Dove",1,2023-02-18
21.61882732,-157.9609499,"Common Waxbill (2) 2021-10-23, Japanese Bush Warbler (3) 2021-10-23, Oahu Amakihi (2) 2021-10-23, Red-billed Leiothrix (3) 2021-10-23, Red-vented Bulbul (3) 2021-10-23, Red-whiskered Bulbul (1) 2021-10-23, Warbling White-eye (3) 2021-10-23, White-rumped Shama",2,2021-10-23
21.62803935,-157.9898693,"Common Waxbill (1) 2021-11-13, Oahu Amakihi (1) 2021-11-13, Pacific Golden-Plover (1) 2021-11-13, Red-billed Leiothrix (1) 2021-11-13, Red-vented Bulbul (1) 2021-11-13, Red-whiskered Bulbul (1) 2021-11-13, Warbling White-eye (1) 2021-11-13, White-rumped Shama",1,2021-11-13
21.63671035,-157.9318351,"Common Myna (1) 2019-05-15, Common Waxbill (1) 2019-05-15, Mourning Dove (1) 2020-09-13, Red-billed Leiothrix (1) 2019-05-15, Red-vented Bulbul (1) 2019-05-15, Red-whiskered Bulbul (1) 2019-05-15, Warbling White-eye (1) 2019-05-15, White-rumped Shama",1,2019-05-15
21.28452142,-157.9536775,"Black-necked Stilt (1) 2022-06-11, Brown Booby (1) 2022-06-11, Laysan Albatross (1) 2022-11-25, Rose-ringed Parakeet (1) 2022-06-11, Ruddy Turnstone (1) 2022-06-11, Sooty Tern (1) 2022-06-11, Western Cattle Egret (1) 2022-06-11, White Tern (2) 2022-11-25, Zebra Dove",1,2022-06-11
21.28342358,-157.7898262,"Common Myna (2) 2024-01-22, Common Waxbill (2) 2019-11-24, House Finch (1) 2023-12-20, House Sparrow (4) 2024-01-22, Java Sparrow (2) 2019-11-24, Red-crested Cardinal (2) 2019-11-24, Red-vented Bulbul (3) 2023-12-20, Rose-ringed Parakeet (4) 2019-11-24, Zebra Dove",1,2024-01-22
21.31150275,-157.9342053,"Black-crowned Night Heron (3) 2021-09-27, Black-necked Stilt (3) 2021-09-27, Northern Cardinal (1) 2019-02-02, Pacific Golden-Plover (3) 2021-09-27, Ruddy Turnstone (3) 2021-09-27, Spotted Dove (1) 2019-02-02, Wandering Tattler (2) 2021-09-27, Western Cattle Egret (3) 2021-09-27, Zebra Dove",1,2019-02-02
21.32801583,-157.71233,"Barn Owl (1) 2021-08-10, Common Myna (1) 2021-08-10, Japanese Bush Warbler (1) 2021-08-10, Java Sparrow (1) 2021-08-10, Red Junglefowl (1) 2021-08-10, Red-vented Bulbul (1) 2021-08-10, Red-whiskered Bulbul (1) 2021-08-10, Spotted Dove (1) 2021-08-10, Warbling White-eye",1,2021-08-10
21.34833243,-158.04966,"Black Francolin (1) 2021-05-10, Chestnut Munia (1) 2021-05-10, Common Myna (1) 2021-05-10, Common Waxbill (1) 2021-05-10, Gray Francolin (1) 2021-05-10, House Sparrow (1) 2021-05-10, Red-vented Bulbul (2) 2024-01-30, Saffron Finch (1) 2021-05-10, Zebra Dove",1,2021-05-10
21.35752899,-158.0785331,"Common Myna (3) 2023-03-04, Pacific Golden-Plover (4) 2023-03-04, Red-crested Cardinal (1) 2023-02-28, Red-vented Bulbul (1) 2023-03-04, Red-whiskered Bulbul (1) 2023-02-25, Saffron Finch (3) 2023-03-04, Spotted Dove (1) 2023-02-25, Western Cattle Egret (1) 2023-03-04, Zebra Dove",2,2023-03-04
21.35554871,-157.7699477,"Common Myna (1) 2020-03-27, House Sparrow (1) 2020-03-27, Northern Cardinal (1) 2021-03-26, Red-billed Leiothrix (2) 2021-05-28, Red-crested Cardinal (3) 2021-05-28, Red-whiskered Bulbul (2) 2023-04-04, Western Cattle Egret (1) 2020-03-27, White-rumped Shama (4) 2021-05-28, Zebra Dove",1,2020-03-27
21.3551883,-157.7217351,"Common Myna (1) 2022-12-09, Common Waxbill (1) 2022-12-09, Gray Francolin (1) 2022-12-09, Feral Mallard (1) 2022-12-09, Pacific Golden-Plover (1) 2021-08-18, Red-crested Cardinal (1) 2022-12-09, Ruddy Turnstone (1) 2021-08-18, Western Cattle Egret (1) 2022-12-09, Zebra Dove",1,2022-12-09
21.37590496,-158.1362906,"Brown Booby (2) 2023-02-01, Common Myna (2) 2023-02-01, Red Junglefowl (1) 2023-02-01, Red-crested Cardinal (1) 2023-02-01, Red-vented Bulbul (1) 2023-02-01, Saffron Finch (2) 2023-03-28, Western Cattle Egret (2) 2023-02-01, Zebra Dove",2,2023-02-01
21.38418786,-158.0011993,"African Silverbill (2) 2023-08-28, Chestnut Munia (1) 2022-04-18, Common Myna (2) 2022-04-18, House Sparrow (1) 2021-01-02, Rock Pigeon (2) 2022-04-18, Saffron Finch (1) 2022-04-18, Spotted Dove (1) 2021-01-02, Warbling White-eye (1) 2021-01-02, Zebra Dove",2,2022-04-18
21.39322137,-158.0011378,"Common Myna (1) 2023-04-09, House Finch (1) 2023-04-09, House Sparrow (1) 2023-04-09, Java Sparrow (1) 2023-04-09, Red-vented Bulbul (1) 2023-04-09, Rose-ringed Parakeet (1) 2023-04-09, Spotted Dove (1) 2023-04-09, Western Cattle Egret (1) 2023-04-09, Zebra Dove",1,2023-04-09
21.40208035,-157.9721372,"Common Myna (2) 2023-01-07, House Sparrow (2) 2023-01-07, Northern Cardinal (1) 2021-06-19, Pacific Golden-Plover (2) 2023-04-08, Red Junglefowl (1) 2023-01-07, Red-crested Cardinal (1) 2023-01-07, Spotted Dove (1) 2022-01-06, Western Cattle Egret (1) 2022-01-06, Zebra Dove",2,2023-01-07
21.41173408,-158.0781934,"Common Myna (1) 2021-02-08, House Finch (1) 2021-02-08, Indian Peafowl (1) 2021-02-08, Japanese Bush Warbler (1) 2021-02-08, Mourning Dove (1) 2021-02-08, Northern Cardinal (1) 2021-02-08, Red-vented Bulbul (1) 2021-02-08, Spotted Dove (1) 2021-02-08, Warbling White-eye",1,2021-02-08
21.42107492,-158.136025,"Common Myna (1) 2023-01-09, Common Waxbill (1) 2023-01-09, Eurasian Skylark (1) 2023-01-09, Red-crested Cardinal (1) 2023-01-09, Red-vented Bulbul (1) 2023-01-09, Saffron Finch (1) 2023-01-09, Spotted Dove (1) 2023-01-09, Warbling White-eye (1) 2023-01-09, Zebra Dove",1,2023-01-09
21.44742443,-158.0007692,"African Silverbill (1) 2019-11-05, Common Myna (1) 2019-11-05, Red-vented Bulbul (1) 2019-11-05, Rock Pigeon (2) 2019-11-05, Rose-ringed Parakeet (1) 2019-11-05, Spotted Dove (1) 2019-11-05, Warbling White-eye (1) 2019-11-05, Western Cattle Egret (1) 2019-11-05, Zebra Dove",1,2019-11-05
21.48400826,-158.0777387,"Common Myna (1) 2019-06-30, Gray Francolin (1) 2021-05-28, House Finch (1) 2019-06-30, Red Junglefowl (1) 2019-06-30, Red-vented Bulbul (1) 2019-06-30, Spotted Dove (1) 2019-06-30, Warbling White-eye (1) 2019-06-30, Western Cattle Egret (1) 2019-06-30, Zebra Dove",2,2021-05-28
21.501964,-158.0583181,"Common Myna (2) 2023-03-29, House Finch (1) 2021-12-08, Northern Cardinal (1) 2021-12-08, Pacific Golden-Plover (1) 2021-12-08, Red-crested Cardinal (2) 2023-03-29, Red-vented Bulbul (2) 2023-03-29, Spotted Dove (1) 2021-12-08, White-rumped Shama (1) 2021-12-08, Zebra Dove",1,2021-12-08
21.51066084,-158.0003376,"Common Myna (1) 2024-01-14, Indian Peafowl (1) 2021-09-21, Java Sparrow (1) 2024-01-14, Pacific Golden-Plover (3) 2024-01-14, Red Junglefowl (1) 2021-09-21, Red-crested Cardinal (2) 2024-01-14, Saffron Finch (1) 2024-01-14, Spotted Dove (1) 2024-01-14, Zebra Dove",1,2024-01-14
